# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit TE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.47300000e+03  -1.26180864e+01  1.86946194e+01  1.86946194e+01
  1.47400000e+03  -1.20591826e+01  1.87032526e+01  1.87032526e+01
  1.47500000e+03  -1.15060078e+01  1.87116412e+01  1.87116412e+01
  1.47600000e+03  -1.09585835e+01  1.87197822e+01  1.87197822e+01
  1.47700000e+03  -1.04172283e+01  1.87276787e+01  1.87276787e+01
  1.47800000e+03  -9.88203906e+00  1.87353329e+01  1.87353329e+01
  1.47900000e+03  -9.35317237e+00  1.87427483e+01  1.87427483e+01
  1.48000000e+03  -8.83083751e+00  1.87499300e+01  1.87499300e+01
  1.48100000e+03  -8.31518497e+00  1.87568808e+01  1.87568808e+01
  1.48200000e+03  -7.80637333e+00  1.87635943e+01  1.87635943e+01
  1.48300000e+03  -7.30453213e+00  1.87700766e+01  1.87700766e+01
  1.48400000e+03  -6.80982130e+00  1.87763389e+01  1.87763389e+01
  1.48500000e+03  -6.32238662e+00  1.87823756e+01  1.87823756e+01
  1.48600000e+03  -5.84235976e+00  1.87881959e+01  1.87881959e+01
  1.48700000e+03  -5.36991026e+00  1.87937946e+01  1.87937946e+01
  1.48800000e+03  -4.90516384e+00  1.87991788e+01  1.87991788e+01
  1.48900000e+03  -4.44826186e+00  1.88043518e+01  1.88043518e+01
  1.49000000e+03  -3.99932640e+00  1.88093192e+01  1.88093192e+01
  1.49100000e+03  -3.55848185e+00  1.88140809e+01  1.88140809e+01
  1.49200000e+03  -3.12585489e+00  1.88186379e+01  1.88186379e+01
  1.49300000e+03  -2.70158195e+00  1.88229980e+01  1.88229980e+01
  1.49400000e+03  -2.28578322e+00  1.88271617e+01  1.88271617e+01
  1.49500000e+03  -1.87858272e+00  1.88311379e+01  1.88311379e+01
  1.49600000e+03  -1.48009049e+00  1.88349302e+01  1.88349302e+01
  1.49700000e+03  -1.09038032e+00  1.88385383e+01  1.88385383e+01
  1.49800000e+03  -7.09556596e-01  1.88419692e+01  1.88419692e+01
  1.49900000e+03  -3.37709775e-01  1.88452289e+01  1.88452289e+01
  1.50000000e+03  2.50613452e-02  1.88483185e+01  1.88483185e+01
  1.50100000e+03  3.78657464e-01  1.88512456e+01  1.88512456e+01
  1.50200000e+03  7.23002349e-01  1.88540124e+01  1.88540124e+01
  1.50300000e+03  1.05800439e+00  1.88566244e+01  1.88566244e+01
  1.50400000e+03  1.38361558e+00  1.88590866e+01  1.88590866e+01
  1.50500000e+03  1.69975722e+00  1.88614020e+01  1.88614020e+01
  1.50600000e+03  2.00635708e+00  1.88637070e+01  1.88637070e+01
  1.50700000e+03  2.30334192e+00  1.88658895e+01  1.88658895e+01
  1.50800000e+03  2.59062264e+00  1.88679431e+01  1.88679431e+01
  1.50900000e+03  2.86823543e+00  1.88698773e+01  1.88698773e+01
  1.51000000e+03  3.13598518e+00  1.88716891e+01  1.88716891e+01
  1.51100000e+03  3.39397291e+00  1.88733928e+01  1.88733928e+01
  1.51200000e+03  3.64215002e+00  1.88749867e+01  1.88749867e+01
  1.51300000e+03  3.88054117e+00  1.88764781e+01  1.88764781e+01
  1.51400000e+03  4.10902143e+00  1.88778746e+01  1.88778746e+01
  1.51500000e+03  4.32768765e+00  1.88791780e+01  1.88791780e+01
  1.51600000e+03  4.53641281e+00  1.88803916e+01  1.88803916e+01
  1.51700000e+03  4.73521740e+00  1.88815252e+01  1.88815252e+01
  1.51800000e+03  4.92412083e+00  1.88825868e+01  1.88825868e+01
  1.51900000e+03  5.10314148e+00  1.88835800e+01  1.88835800e+01
  1.52000000e+03  5.27214808e+00  1.88845095e+01  1.88845095e+01
  1.52100000e+03  5.43123116e+00  1.88853773e+01  1.88853773e+01
  1.52200000e+03  5.58040590e+00  1.88861982e+01  1.88861982e+01
  1.52300000e+03  5.71953784e+00  1.88869700e+01  1.88869700e+01
  1.52400000e+03  5.84871430e+00  1.88877130e+01  1.88877130e+01
  1.52500000e+03  5.96794725e+00  1.88884185e+01  1.88884185e+01
  1.52600000e+03  6.07724759e+00  1.88890997e+01  1.88890997e+01
  1.52700000e+03  6.17669943e+00  1.88897563e+01  1.88897563e+01
  1.52800000e+03  6.26623726e+00  1.88904081e+01  1.88904081e+01
  1.52900000e+03  6.34601733e+00  1.88910572e+01  1.88910572e+01
  1.53000000e+03  6.41589770e+00  1.88917013e+01  1.88917013e+01
  1.53100000e+03  6.47595822e+00  1.88923513e+01  1.88923513e+01
  1.53200000e+03  6.52627768e+00  1.88930140e+01  1.88930140e+01
  1.53300000e+03  6.56685951e+00  1.88936996e+01  1.88936996e+01
  1.53400000e+03  6.59778038e+00  1.88944097e+01  1.88944097e+01
  1.53500000e+03  6.61904163e+00  1.88951584e+01  1.88951584e+01
  1.53600000e+03  6.63064353e+00  1.88959460e+01  1.88959460e+01
  1.53700000e+03  6.63265962e+00  1.88967816e+01  1.88967816e+01
  1.53800000e+03  6.62516238e+00  1.88976762e+01  1.88976762e+01
  1.53900000e+03  6.60822326e+00  1.88986315e+01  1.88986315e+01
  1.54000000e+03  6.58198696e+00  1.88996621e+01  1.88996621e+01
  1.54100000e+03  6.54637432e+00  1.89007726e+01  1.89007726e+01
  1.54200000e+03  6.50160230e+00  1.89019645e+01  1.89019645e+01
  1.54300000e+03  6.44766398e+00  1.89032566e+01  1.89032566e+01
  1.54400000e+03  6.38470004e+00  1.89046481e+01  1.89046481e+01
  1.54500000e+03  6.31277585e+00  1.89061522e+01  1.89061522e+01
  1.54600000e+03  6.23195581e+00  1.89077701e+01  1.89077701e+01
  1.54700000e+03  6.14230336e+00  1.89095094e+01  1.89095094e+01
  1.54800000e+03  6.04395522e+00  1.89113735e+01  1.89113735e+01
  1.54900000e+03  5.93697291e+00  1.89133781e+01  1.89133781e+01
  1.55000000e+03  5.82141697e+00  1.89155283e+01  1.89155283e+01
  1.55100000e+03  5.69742069e+00  1.89178224e+01  1.89178224e+01
  1.55200000e+03  5.56503973e+00  1.89202792e+01  1.89202792e+01
  1.55300000e+03  5.42447676e+00  1.89229011e+01  1.89229011e+01
  1.55400000e+03  5.27571073e+00  1.89256951e+01  1.89256951e+01
  1.55500000e+03  5.11894253e+00  1.89286695e+01  1.89286695e+01
  1.55600000e+03  4.95422360e+00  1.89318374e+01  1.89318374e+01
  1.55700000e+03  4.78175308e+00  1.89351956e+01  1.89351956e+01
  1.55800000e+03  4.60158070e+00  1.89387588e+01  1.89387588e+01
  1.55900000e+03  4.41390389e+00  1.89425325e+01  1.89425325e+01
  1.56000000e+03  4.21869643e+00  1.89465296e+01  1.89465296e+01
  1.56100000e+03  4.01630267e+00  1.89507576e+01  1.89507576e+01
  1.56200000e+03  3.80669477e+00  1.89552116e+01  1.89552116e+01
  1.56300000e+03  3.59006693e+00  1.89599082e+01  1.89599082e+01
  1.56400000e+03  3.36653831e+00  1.89648451e+01  1.89648451e+01
  1.56500000e+03  3.13630159e+00  1.89700342e+01  1.89700342e+01
  1.56600000e+03  2.89940014e+00  1.89754897e+01  1.89754897e+01
  1.56700000e+03  2.65602517e+00  1.89811985e+01  1.89811985e+01
  1.56800000e+03  2.40621861e+00  1.89871803e+01  1.89871803e+01
  1.56900000e+03  2.15024455e+00  1.89934445e+01  1.89934445e+01
  1.57000000e+03  1.88821784e+00  1.89999857e+01  1.89999857e+01
  1.57100000e+03  1.62020808e+00  1.90068239e+01  1.90068239e+01
  1.57200000e+03  1.34638081e+00  1.90139594e+01  1.90139594e+01
  1.57300000e+03  1.06690094e+00  1.90213988e+01  1.90213988e+01
  1.57400000e+03  7.81947612e-01  1.90291491e+01  1.90291491e+01
  1.57500000e+03  4.91677108e-01  1.90372119e+01  1.90372119e+01
  1.57600000e+03  1.96274838e-01  1.90456091e+01  1.90456091e+01
  1.57700000e+03  -1.04111486e-01  1.90543356e+01  1.90543356e+01
  1.57800000e+03  -4.09290121e-01  1.90634005e+01  1.90634005e+01
  1.57900000e+03  -7.19114414e-01  1.90728024e+01  1.90728024e+01
  1.58000000e+03  -1.03342336e+00  1.90825505e+01  1.90825505e+01
  1.58100000e+03  -1.35206387e+00  1.90926450e+01  1.90926450e+01
  1.58200000e+03  -1.67488330e+00  1.91030892e+01  1.91030892e+01
  1.58300000e+03  -2.00173691e+00  1.91139078e+01  1.91139078e+01
  1.58400000e+03  -2.33246552e+00  1.91250787e+01  1.91250787e+01
  1.58500000e+03  -2.66691778e+00  1.91366177e+01  1.91366177e+01
  1.58600000e+03  -3.00495757e+00  1.91485284e+01  1.91485284e+01
  1.58700000e+03  -3.34640462e+00  1.91608147e+01  1.91608147e+01
  1.58800000e+03  -3.69109752e+00  1.91734801e+01  1.91734801e+01
  1.58900000e+03  -4.03887746e+00  1.91865387e+01  1.91865387e+01
  1.59000000e+03  -4.38957701e+00  1.91999837e+01  1.91999837e+01
  1.59100000e+03  -4.74303498e+00  1.92138210e+01  1.92138210e+01
  1.59200000e+03  -5.09907781e+00  1.92280577e+01  1.92280577e+01
  1.59300000e+03  -5.45755672e+00  1.92427021e+01  1.92427021e+01
  1.59400000e+03  -5.81829344e+00  1.92577472e+01  1.92577472e+01
  1.59500000e+03  -6.18112475e+00  1.92732099e+01  1.92732099e+01
  1.59600000e+03  -6.54588023e+00  1.92890751e+01  1.92890751e+01
  1.59700000e+03  -6.91239702e+00  1.93053612e+01  1.93053612e+01
  1.59800000e+03  -7.28050501e+00  1.93220546e+01  1.93220546e+01
  1.59900000e+03  -7.65003421e+00  1.93391726e+01  1.93391726e+01
  1.60000000e+03  -8.02082216e+00  1.93567134e+01  1.93567134e+01
  1.60100000e+03  -8.39271487e+00  1.93746729e+01  1.93746729e+01
  1.60200000e+03  -8.76556224e+00  1.93930606e+01  1.93930606e+01
  1.60300000e+03  -9.13920771e+00  1.94118746e+01  1.94118746e+01
  1.60400000e+03  -9.51350221e+00  1.94311189e+01  1.94311189e+01
  1.60500000e+03  -9.88832636e+00  1.94507921e+01  1.94507921e+01
  1.60600000e+03  -1.02634865e+01  1.94709019e+01  1.94709019e+01
  1.60700000e+03  -1.06387890e+01  1.94914439e+01  1.94914439e+01
  1.60800000e+03  -1.10142109e+01  1.95124271e+01  1.95124271e+01
  1.60900000e+03  -1.13894321e+01  1.95338500e+01  1.95338500e+01
  1.61000000e+03  -1.17644296e+01  1.95557118e+01  1.95557118e+01
  1.61100000e+03  -1.21388830e+01  1.95780232e+01  1.95780232e+01
  1.61200000e+03  -1.25127692e+01  1.96007696e+01  1.96007696e+01
  1.61300000e+03  -1.28858418e+01  1.96239623e+01  1.96239623e+01
  1.61400000e+03  -1.32579286e+01  1.96475931e+01  1.96475931e+01
  1.61500000e+03  -1.36289315e+01  1.96716635e+01  1.96716635e+01
  1.61600000e+03  -1.39987523e+01  1.96961778e+01  1.96961778e+01
  1.61700000e+03  -1.43671438e+01  1.97211255e+01  1.97211255e+01
  1.61800000e+03  -1.47340074e+01  1.97465133e+01  1.97465133e+01
  1.61900000e+03  -1.50992439e+01  1.97723468e+01  1.97723468e+01
  1.62000000e+03  -1.54626055e+01  1.97986049e+01  1.97986049e+01
  1.62100000e+03  -1.58241412e+01  1.98253047e+01  1.98253047e+01
  1.62200000e+03  -1.61835281e+01  1.98524325e+01  1.98524325e+01
  1.62300000e+03  -1.65407403e+01  1.98799969e+01  1.98799969e+01
  1.62400000e+03  -1.68955285e+01  1.99079926e+01  1.99079926e+01
  1.62500000e+03  -1.72478662e+01  1.99364219e+01  1.99364219e+01
  1.62600000e+03  -1.75975774e+01  1.99652761e+01  1.99652761e+01
  1.62700000e+03  -1.79444863e+01  1.99945617e+01  1.99945617e+01
  1.62800000e+03  -1.82884163e+01  2.00242725e+01  2.00242725e+01
  1.62900000e+03  -1.86294131e+01  2.00544052e+01  2.00544052e+01
  1.63000000e+03  -1.89671510e+01  2.00849516e+01  2.00849516e+01
  1.63100000e+03  -1.93016747e+01  2.01159212e+01  2.01159212e+01
  1.63200000e+03  -1.96327317e+01  2.01473107e+01  2.01473107e+01
  1.63300000e+03  -1.99602916e+01  2.01791044e+01  2.01791044e+01
  1.63400000e+03  -2.02841749e+01  2.02113068e+01  2.02113068e+01
  1.63500000e+03  -2.06043503e+01  2.02439112e+01  2.02439112e+01
  1.63600000e+03  -2.09205629e+01  2.02769172e+01  2.02769172e+01
  1.63700000e+03  -2.12328545e+01  2.03103185e+01  2.03103185e+01
  1.63800000e+03  -2.15409691e+01  2.03441200e+01  2.03441200e+01
  1.63900000e+03  -2.18448730e+01  2.03783059e+01  2.03783059e+01
  1.64000000e+03  -2.21445318e+01  2.04128840e+01  2.04128840e+01
  1.64100000e+03  -2.24396878e+01  2.04478504e+01  2.04478504e+01
  1.64200000e+03  -2.27303053e+01  2.04831877e+01  2.04831877e+01
  1.64300000e+03  -2.30163480e+01  2.05189030e+01  2.05189030e+01
  1.64400000e+03  -2.32976304e+01  2.05549877e+01  2.05549877e+01
  1.64500000e+03  -2.35740406e+01  2.05914528e+01  2.05914528e+01
  1.64600000e+03  -2.38456147e+01  2.06282714e+01  2.06282714e+01
  1.64700000e+03  -2.41121649e+01  2.06654565e+01  2.06654565e+01
  1.64800000e+03  -2.43735772e+01  2.07029850e+01  2.07029850e+01
  1.64900000e+03  -2.46298112e+01  2.07408641e+01  2.07408641e+01
  1.65000000e+03  -2.48807514e+01  2.07790949e+01  2.07790949e+01
  1.65100000e+03  -2.51263562e+01  2.08176639e+01  2.08176639e+01
  1.65200000e+03  -2.53665850e+01  2.08565630e+01  2.08565630e+01
  1.65300000e+03  -2.56013227e+01  2.08957918e+01  2.08957918e+01
  1.65400000e+03  -2.58304531e+01  2.09353377e+01  2.09353377e+01
  1.65500000e+03  -2.60540081e+01  2.09752083e+01  2.09752083e+01
  1.65600000e+03  -2.62719444e+01  2.10153971e+01  2.10153971e+01
  1.65700000e+03  -2.64840692e+01  2.10558914e+01  2.10558914e+01
  1.65800000e+03  -2.66904120e+01  2.10966872e+01  2.10966872e+01
  1.65900000e+03  -2.68909269e+01  2.11377739e+01  2.11377739e+01
  1.66000000e+03  -2.70855673e+01  2.11791571e+01  2.11791571e+01
  1.66100000e+03  -2.72742859e+01  2.12208268e+01  2.12208268e+01
  1.66200000e+03  -2.74569600e+01  2.12627780e+01  2.12627780e+01
  1.66300000e+03  -2.76336890e+01  2.13050030e+01  2.13050030e+01
  1.66400000e+03  -2.78043487e+01  2.13474989e+01  2.13474989e+01
  1.66500000e+03  -2.79688138e+01  2.13902592e+01  2.13902592e+01
  1.66600000e+03  -2.81271813e+01  2.14332826e+01  2.14332826e+01
  1.66700000e+03  -2.82793985e+01  2.14765558e+01  2.14765558e+01
  1.66800000e+03  -2.84253376e+01  2.15200847e+01  2.15200847e+01
  1.66900000e+03  -2.85650185e+01  2.15638499e+01  2.15638499e+01
  1.67000000e+03  -2.86983859e+01  2.16078501e+01  2.16078501e+01
  1.67100000e+03  -2.88254579e+01  2.16520845e+01  2.16520845e+01
  1.67200000e+03  -2.89461776e+01  2.16965555e+01  2.16965555e+01
  1.67300000e+03  -2.90606354e+01  2.17412446e+01  2.17412446e+01
  1.67400000e+03  -2.91686983e+01  2.17861395e+01  2.17861395e+01
  1.67500000e+03  -2.92704550e+01  2.18312532e+01  2.18312532e+01
  1.67600000e+03  -2.93659191e+01  2.18765642e+01  2.18765642e+01
  1.67700000e+03  -2.94550292e+01  2.19220802e+01  2.19220802e+01
  1.67800000e+03  -2.95377969e+01  2.19677842e+01  2.19677842e+01
  1.67900000e+03  -2.96142332e+01  2.20136810e+01  2.20136810e+01
  1.68000000e+03  -2.96842738e+01  2.20597555e+01  2.20597555e+01
  1.68100000e+03  -2.97480020e+01  2.21060134e+01  2.21060134e+01
  1.68200000e+03  -2.98054262e+01  2.21524395e+01  2.21524395e+01
  1.68300000e+03  -2.98564048e+01  2.21990255e+01  2.21990255e+01
  1.68400000e+03  -2.99010930e+01  2.22457815e+01  2.22457815e+01
  1.68500000e+03  -2.99394220e+01  2.22926899e+01  2.22926899e+01
  1.68600000e+03  -2.99713962e+01  2.23397519e+01  2.23397519e+01
  1.68700000e+03  -2.99971679e+01  2.23869609e+01  2.23869609e+01
  1.68800000e+03  -3.00166658e+01  2.24343023e+01  2.24343023e+01
  1.68900000e+03  -3.00298916e+01  2.24817854e+01  2.24817854e+01
  1.69000000e+03  -3.00369206e+01  2.25293953e+01  2.25293953e+01
  1.69100000e+03  -3.00377531e+01  2.25771300e+01  2.25771300e+01
  1.69200000e+03  -3.00323883e+01  2.26249800e+01  2.26249800e+01
  1.69300000e+03  -3.00209732e+01  2.26729434e+01  2.26729434e+01
  1.69400000e+03  -3.00033567e+01  2.27210156e+01  2.27210156e+01
  1.69500000e+03  -2.99796840e+01  2.27691902e+01  2.27691902e+01
  1.69600000e+03  -2.99499510e+01  2.28174691e+01  2.28174691e+01
  1.69700000e+03  -2.99142270e+01  2.28658306e+01  2.28658306e+01
  1.69800000e+03  -2.98724317e+01  2.29142781e+01  2.29142781e+01
  1.69900000e+03  -2.98247813e+01  2.29628091e+01  2.29628091e+01
  1.70000000e+03  -2.97711940e+01  2.30114279e+01  2.30114279e+01
  1.70100000e+03  -2.97118096e+01  2.30601110e+01  2.30601110e+01
  1.70200000e+03  -2.96466168e+01  2.31088682e+01  2.31088682e+01
  1.70300000e+03  -2.95758261e+01  2.31576938e+01  2.31576938e+01
  1.70400000e+03  -2.94994241e+01  2.32065764e+01  2.32065764e+01
  1.70500000e+03  -2.94174711e+01  2.32555168e+01  2.32555168e+01
  1.70600000e+03  -2.93301008e+01  2.33045132e+01  2.33045132e+01
  1.70700000e+03  -2.92372234e+01  2.33535498e+01  2.33535498e+01
  1.70800000e+03  -2.91390453e+01  2.34026355e+01  2.34026355e+01
  1.70900000e+03  -2.90355494e+01  2.34517621e+01  2.34517621e+01
  1.71000000e+03  -2.89267923e+01  2.35009167e+01  2.35009167e+01
  1.71100000e+03  -2.88129038e+01  2.35501055e+01  2.35501055e+01
  1.71200000e+03  -2.86939389e+01  2.35993194e+01  2.35993194e+01
  1.71300000e+03  -2.85699520e+01  2.36485445e+01  2.36485445e+01
  1.71400000e+03  -2.84409224e+01  2.36977948e+01  2.36977948e+01
  1.71500000e+03  -2.83071258e+01  2.37470593e+01  2.37470593e+01
  1.71600000e+03  -2.81685401e+01  2.37963356e+01  2.37963356e+01
  1.71700000e+03  -2.80252170e+01  2.38456109e+01  2.38456109e+01
  1.71800000e+03  -2.78773559e+01  2.38949059e+01  2.38949059e+01
  1.71900000e+03  -2.77248586e+01  2.39441975e+01  2.39441975e+01
  1.72000000e+03  -2.75679975e+01  2.39934900e+01  2.39934900e+01
  1.72100000e+03  -2.74067475e+01  2.40427833e+01  2.40427833e+01
  1.72200000e+03  -2.72412314e+01  2.40920643e+01  2.40920643e+01
  1.72300000e+03  -2.70716454e+01  2.41413359e+01  2.41413359e+01
  1.72400000e+03  -2.68978885e+01  2.41905918e+01  2.41905918e+01
  1.72500000e+03  -2.67202302e+01  2.42398359e+01  2.42398359e+01
  1.72600000e+03  -2.65386425e+01  2.42890690e+01  2.42890690e+01
  1.72700000e+03  -2.63532452e+01  2.43382703e+01  2.43382703e+01
  1.72800000e+03  -2.61641579e+01  2.43874451e+01  2.43874451e+01
  1.72900000e+03  -2.59714996e+01  2.44365917e+01  2.44365917e+01
  1.73000000e+03  -2.57752400e+01  2.44857159e+01  2.44857159e+01
  1.73100000e+03  -2.55755717e+01  2.45347972e+01  2.45347972e+01
  1.73200000e+03  -2.53725377e+01  2.45838451e+01  2.45838451e+01
  1.73300000e+03  -2.51662552e+01  2.46328610e+01  2.46328610e+01
  1.73400000e+03  -2.49567667e+01  2.46818345e+01  2.46818345e+01
  1.73500000e+03  -2.47442626e+01  2.47307668e+01  2.47307668e+01
  1.73600000e+03  -2.45288589e+01  2.47796713e+01  2.47796713e+01
  1.73700000e+03  -2.43105968e+01  2.48285240e+01  2.48285240e+01
  1.73800000e+03  -2.40897400e+01  2.48773314e+01  2.48773314e+01
  1.73900000e+03  -2.38662548e+01  2.49260907e+01  2.49260907e+01
  1.74000000e+03  -2.36403299e+01  2.49748082e+01  2.49748082e+01
  1.74100000e+03  -2.34120051e+01  2.50234762e+01  2.50234762e+01
  1.74200000e+03  -2.31815430e+01  2.50720789e+01  2.50720789e+01
  1.74300000e+03  -2.29488343e+01  2.51206399e+01  2.51206399e+01
  1.74400000e+03  -2.27140665e+01  2.51691490e+01  2.51691490e+01
  1.74500000e+03  -2.24773528e+01  2.52175965e+01  2.52175965e+01
  1.74600000e+03  -2.22388059e+01  2.52659785e+01  2.52659785e+01
  1.74700000e+03  -2.19983899e+01  2.53143058e+01  2.53143058e+01
  1.74800000e+03  -2.17564401e+01  2.53625720e+01  2.53625720e+01
  1.74900000e+03  -2.15128459e+01  2.54107809e+01  2.54107809e+01
  1.75000000e+03  -2.12678679e+01  2.54589278e+01  2.54589278e+01
  1.75100000e+03  -2.10215431e+01  2.55070104e+01  2.55070104e+01
  1.75200000e+03  -2.07740538e+01  2.55550405e+01  2.55550405e+01
  1.75300000e+03  -2.05254329e+01  2.56030103e+01  2.56030103e+01
  1.75400000e+03  -2.02757878e+01  2.56509150e+01  2.56509150e+01
  1.75500000e+03  -2.00252996e+01  2.56987564e+01  2.56987564e+01
  1.75600000e+03  -1.97739269e+01  2.57465387e+01  2.57465387e+01
  1.75700000e+03  -1.95219253e+01  2.57942600e+01  2.57942600e+01
  1.75800000e+03  -1.92693272e+01  2.58419228e+01  2.58419228e+01
  1.75900000e+03  -1.90162397e+01  2.58895319e+01  2.58895319e+01
  1.76000000e+03  -1.87626954e+01  2.59370680e+01  2.59370680e+01
  1.76100000e+03  -1.85088755e+01  2.59845452e+01  2.59845452e+01
  1.76200000e+03  -1.82548127e+01  2.60319599e+01  2.60319599e+01
  1.76300000e+03  -1.80007625e+01  2.60793255e+01  2.60793255e+01
  1.76400000e+03  -1.77466836e+01  2.61266164e+01  2.61266164e+01
  1.76500000e+03  -1.74926830e+01  2.61738596e+01  2.61738596e+01
  1.76600000e+03  -1.72390166e+01  2.62210345e+01  2.62210345e+01
  1.76700000e+03  -1.69856432e+01  2.62681522e+01  2.62681522e+01
  1.76800000e+03  -1.67327447e+01  2.63152263e+01  2.63152263e+01
  1.76900000e+03  -1.64803544e+01  2.63622382e+01  2.63622382e+01
  1.77000000e+03  -1.62286545e+01  2.64092038e+01  2.64092038e+01
  1.77100000e+03  -1.59777529e+01  2.64561205e+01  2.64561205e+01
  1.77200000e+03  -1.57276093e+01  2.65029733e+01  2.65029733e+01
  1.77300000e+03  -1.54784064e+01  2.65497887e+01  2.65497887e+01
  1.77400000e+03  -1.52302528e+01  2.65965566e+01  2.65965566e+01
  1.77500000e+03  -1.49831833e+01  2.66432706e+01  2.66432706e+01
  1.77600000e+03  -1.47373812e+01  2.66899506e+01  2.66899506e+01
  1.77700000e+03  -1.44928073e+01  2.67365848e+01  2.67365848e+01
  1.77800000e+03  -1.42496458e+01  2.67831806e+01  2.67831806e+01
  1.77900000e+03  -1.40079323e+01  2.68297259e+01  2.68297259e+01
  1.78000000e+03  -1.37678514e+01  2.68762434e+01  2.68762434e+01
  1.78100000e+03  -1.35293653e+01  2.69227204e+01  2.69227204e+01
  1.78200000e+03  -1.32927335e+01  2.69691672e+01  2.69691672e+01
  1.78300000e+03  -1.30578447e+01  2.70155843e+01  2.70155843e+01
  1.78400000e+03  -1.28248848e+01  2.70619744e+01  2.70619744e+01
  1.78500000e+03  -1.25939660e+01  2.71083368e+01  2.71083368e+01
  1.78600000e+03  -1.23650522e+01  2.71546731e+01  2.71546731e+01
  1.78700000e+03  -1.21384051e+01  2.72009892e+01  2.72009892e+01
  1.78800000e+03  -1.19139152e+01  2.72472844e+01  2.72472844e+01
  1.78900000e+03  -1.16918448e+01  2.72935639e+01  2.72935639e+01
  1.79000000e+03  -1.14720855e+01  2.73398405e+01  2.73398405e+01
  1.79100000e+03  -1.12548262e+01  2.73860960e+01  2.73860960e+01
  1.79200000e+03  -1.10401080e+01  2.74323442e+01  2.74323442e+01
  1.79300000e+03  -1.08280466e+01  2.74785807e+01  2.74785807e+01
  1.79400000e+03  -1.06186840e+01  2.75248305e+01  2.75248305e+01
  1.79500000e+03  -1.04120625e+01  2.75710659e+01  2.75710659e+01
  1.79600000e+03  -1.02082254e+01  2.76173044e+01  2.76173044e+01
  1.79700000e+03  -1.00073645e+01  2.76635593e+01  2.76635593e+01
  1.79800000e+03  -9.80952407e+00  2.77098056e+01  2.77098056e+01
  1.79900000e+03  -9.61460016e+00  2.77560642e+01  2.77560642e+01
  1.80000000e+03  -9.42286082e+00  2.78023565e+01  2.78023565e+01
  1.80100000e+03  -9.23426974e+00  2.78486556e+01  2.78486556e+01
  1.80200000e+03  -9.04890107e+00  2.78949766e+01  2.78949766e+01
  1.80300000e+03  -8.86682913e+00  2.79413179e+01  2.79413179e+01
  1.80400000e+03  -8.68809916e+00  2.79876989e+01  2.79876989e+01
  1.80500000e+03  -8.51274958e+00  2.80341122e+01  2.80341122e+01
  1.80600000e+03  -8.34083428e+00  2.80805475e+01  2.80805475e+01
  1.80700000e+03  -8.17239293e+00  2.81270367e+01  2.81270367e+01
  1.80800000e+03  -8.00747328e+00  2.81735695e+01  2.81735695e+01
  1.80900000e+03  -7.84613114e+00  2.82201379e+01  2.82201379e+01
  1.81000000e+03  -7.68840812e+00  2.82667671e+01  2.82667671e+01
  1.81100000e+03  -7.53433906e+00  2.83134535e+01  2.83134535e+01
  1.81200000e+03  -7.38395204e+00  2.83602017e+01  2.83602017e+01
  1.81300000e+03  -7.23729068e+00  2.84070111e+01  2.84070111e+01
  1.81400000e+03  -7.09439183e+00  2.84538740e+01  2.84538740e+01
  1.81500000e+03  -6.95528561e+00  2.85008198e+01  2.85008198e+01
  1.81600000e+03  -6.82000283e+00  2.85478484e+01  2.85478484e+01
  1.81700000e+03  -6.68858986e+00  2.85949564e+01  2.85949564e+01
  1.81800000e+03  -6.56106402e+00  2.86421374e+01  2.86421374e+01
  1.81900000e+03  -6.43745081e+00  2.86894125e+01  2.86894125e+01
  1.82000000e+03  -6.31777640e+00  2.87367787e+01  2.87367787e+01
  1.82100000e+03  -6.20206770e+00  2.87842413e+01  2.87842413e+01
  1.82200000e+03  -6.09034488e+00  2.88317997e+01  2.88317997e+01
  1.82300000e+03  -5.98264370e+00  2.88794783e+01  2.88794783e+01
  1.82400000e+03  -5.87898579e+00  2.89272572e+01  2.89272572e+01
  1.82500000e+03  -5.77937121e+00  2.89751444e+01  2.89751444e+01
  1.82600000e+03  -5.68382302e+00  2.90231464e+01  2.90231464e+01
  1.82700000e+03  -5.59233532e+00  2.90712781e+01  2.90712781e+01
  1.82800000e+03  -5.50491777e+00  2.91195440e+01  2.91195440e+01
  1.82900000e+03  -5.42158822e+00  2.91679323e+01  2.91679323e+01
  1.83000000e+03  -5.34235779e+00  2.92164494e+01  2.92164494e+01
  1.83100000e+03  -5.26722349e+00  2.92651249e+01  2.92651249e+01
  1.83200000e+03  -5.19619050e+00  2.93139382e+01  2.93139382e+01
  1.83300000e+03  -5.12926472e+00  2.93629105e+01  2.93629105e+01
  1.83400000e+03  -5.06643795e+00  2.94120194e+01  2.94120194e+01
  1.83500000e+03  -5.00771754e+00  2.94612882e+01  2.94612882e+01
  1.83600000e+03  -4.95309676e+00  2.95107350e+01  2.95107350e+01
  1.83700000e+03  -4.90258443e+00  2.95603500e+01  2.95603500e+01
  1.83800000e+03  -4.85617527e+00  2.96101199e+01  2.96101199e+01
  1.83900000e+03  -4.81386472e+00  2.96600865e+01  2.96600865e+01
  1.84000000e+03  -4.77563409e+00  2.97102192e+01  2.97102192e+01
