# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit EE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.87500000e+03  1.04777340e+01  7.99942436e+01  7.99942436e+01
  1.87600000e+03  1.05126502e+01  8.02304075e+01  8.02304075e+01
  1.87700000e+03  1.05470939e+01  8.04672638e+01  8.04672638e+01
  1.87800000e+03  1.05809256e+01  8.07048121e+01  8.07048121e+01
  1.87900000e+03  1.06141542e+01  8.09430679e+01  8.09430679e+01
  1.88000000e+03  1.06468628e+01  8.11820395e+01  8.11820395e+01
  1.88100000e+03  1.06788374e+01  8.14217165e+01  8.14217165e+01
  1.88200000e+03  1.07102350e+01  8.16620731e+01  8.16620731e+01
  1.88300000e+03  1.07409899e+01  8.19031389e+01  8.19031389e+01
  1.88400000e+03  1.07711103e+01  8.21449125e+01  8.21449125e+01
  1.88500000e+03  1.08004558e+01  8.23873937e+01  8.23873937e+01
  1.88600000e+03  1.08291087e+01  8.26305835e+01  8.26305835e+01
  1.88700000e+03  1.08570770e+01  8.28744879e+01  8.28744879e+01
  1.88800000e+03  1.08842941e+01  8.31191044e+01  8.31191044e+01
  1.88900000e+03  1.09107675e+01  8.33644311e+01  8.33644311e+01
  1.89000000e+03  1.09365048e+01  8.36104803e+01  8.36104803e+01
  1.89100000e+03  1.09614388e+01  8.38572520e+01  8.38572520e+01
  1.89200000e+03  1.09855767e+01  8.41047446e+01  8.41047446e+01
  1.89300000e+03  1.10089255e+01  8.43529486e+01  8.43529486e+01
  1.89400000e+03  1.10314919e+01  8.46018936e+01  8.46018936e+01
  1.89500000e+03  1.10532826e+01  8.48515538e+01  8.48515538e+01
  1.89600000e+03  1.10742297e+01  8.51019677e+01  8.51019677e+01
  1.89700000e+03  1.10943396e+01  8.53531162e+01  8.53531162e+01
  1.89800000e+03  1.11135440e+01  8.56049747e+01  8.56049747e+01
  1.89900000e+03  1.11319232e+01  8.58575761e+01  8.58575761e+01
  1.90000000e+03  1.11494086e+01  8.61109083e+01  8.61109083e+01
  1.90100000e+03  1.11660059e+01  8.63649776e+01  8.63649776e+01
  1.90200000e+03  1.11816466e+01  8.66197912e+01  8.66197912e+01
  1.90300000e+03  1.11964847e+01  8.68753458e+01  8.68753458e+01
  1.90400000e+03  1.12103028e+01  8.71316454e+01  8.71316454e+01
  1.90500000e+03  1.12232548e+01  8.73886909e+01  8.73886909e+01
  1.90600000e+03  1.12352714e+01  8.76464897e+01  8.76464897e+01
  1.90700000e+03  1.12463574e+01  8.79050450e+01  8.79050450e+01
  1.90800000e+03  1.12565175e+01  8.81643408e+01  8.81643408e+01
  1.90900000e+03  1.12657561e+01  8.84244026e+01  8.84244026e+01
  1.91000000e+03  1.12740033e+01  8.86852159e+01  8.86852159e+01
  1.91100000e+03  1.12812632e+01  8.89467964e+01  8.89467964e+01
  1.91200000e+03  1.12876140e+01  8.92091577e+01  8.92091577e+01
  1.91300000e+03  1.12929851e+01  8.94722921e+01  8.94722921e+01
  1.91400000e+03  1.12973799e+01  8.97361603e+01  8.97361603e+01
  1.91500000e+03  1.13008020e+01  9.00008109e+01  9.00008109e+01
  1.91600000e+03  1.13031800e+01  9.02662245e+01  9.02662245e+01
  1.91700000e+03  1.13046656e+01  9.05324184e+01  9.05324184e+01
  1.91800000e+03  1.13051128e+01  9.07993854e+01  9.07993854e+01
  1.91900000e+03  1.13046730e+01  9.10671327e+01  9.10671327e+01
  1.92000000e+03  1.13031998e+01  9.13356585e+01  9.13356585e+01
  1.92100000e+03  1.13007697e+01  9.16049763e+01  9.16049763e+01
  1.92200000e+03  1.12973105e+01  9.18750780e+01  9.18750780e+01
  1.92300000e+03  1.12929725e+01  9.21459600e+01  9.21459600e+01
  1.92400000e+03  1.12876831e+01  9.24176412e+01  9.24176412e+01
  1.92500000e+03  1.12813693e+01  9.26901090e+01  9.26901090e+01
  1.92600000e+03  1.12741068e+01  9.29633814e+01  9.29633814e+01
  1.92700000e+03  1.12658965e+01  9.32374512e+01  9.32374512e+01
  1.92800000e+03  1.12567393e+01  9.35123391e+01  9.35123391e+01
  1.92900000e+03  1.12465617e+01  9.37880397e+01  9.37880397e+01
  1.93000000e+03  1.12354384e+01  9.40645251e+01  9.40645251e+01
  1.93100000e+03  1.12233697e+01  9.43418250e+01  9.43418250e+01
  1.93200000e+03  1.12104300e+01  9.46199358e+01  9.46199358e+01
  1.93300000e+03  1.11964708e+01  9.48988620e+01  9.48988620e+01
  1.93400000e+03  1.11815660e+01  9.51786009e+01  9.51786009e+01
  1.93500000e+03  1.11657153e+01  9.54591642e+01  9.54591642e+01
  1.93600000e+03  1.11489180e+01  9.57405438e+01  9.57405438e+01
  1.93700000e+03  1.11312477e+01  9.60227568e+01  9.60227568e+01
  1.93800000e+03  1.11126292e+01  9.63057978e+01  9.63057978e+01
  1.93900000e+03  1.10931356e+01  9.65896650e+01  9.65896650e+01
  1.94000000e+03  1.10726914e+01  9.68743728e+01  9.68743728e+01
  1.94100000e+03  1.10513694e+01  9.71599221e+01  9.71599221e+01
  1.94200000e+03  1.10291680e+01  9.74462985e+01  9.74462985e+01
  1.94300000e+03  1.10060853e+01  9.77335209e+01  9.77335209e+01
  1.94400000e+03  1.09821195e+01  9.80216136e+01  9.80216136e+01
  1.94500000e+03  1.09572683e+01  9.83105604e+01  9.83105604e+01
  1.94600000e+03  1.09315296e+01  9.86003379e+01  9.86003379e+01
  1.94700000e+03  1.09049751e+01  9.88909623e+01  9.88909623e+01
  1.94800000e+03  1.08775281e+01  9.91824597e+01  9.91824597e+01
  1.94900000e+03  1.08492598e+01  9.94748076e+01  9.94748076e+01
  1.95000000e+03  1.08200933e+01  9.97680204e+01  9.97680204e+01
  1.95100000e+03  1.07900996e+01  1.00062099e+02  1.00062099e+02
  1.95200000e+03  1.07592749e+01  1.00357035e+02  1.00357035e+02
  1.95300000e+03  1.07276897e+01  1.00652864e+02  1.00652864e+02
  1.95400000e+03  1.06953396e+01  1.00949557e+02  1.00949557e+02
  1.95500000e+03  1.06621463e+01  1.01247135e+02  1.01247135e+02
  1.95600000e+03  1.06281795e+01  1.01545589e+02  1.01545589e+02
  1.95700000e+03  1.05935090e+01  1.01844931e+02  1.01844931e+02
  1.95800000e+03  1.05581301e+01  1.02145155e+02  1.02145155e+02
  1.95900000e+03  1.05220379e+01  1.02446275e+02  1.02446275e+02
  1.96000000e+03  1.04851532e+01  1.02748310e+02  1.02748310e+02
  1.96100000e+03  1.04476194e+01  1.03051251e+02  1.03051251e+02
  1.96200000e+03  1.04094313e+01  1.03355073e+02  1.03355073e+02
  1.96300000e+03  1.03705092e+01  1.03659793e+02  1.03659793e+02
  1.96400000e+03  1.03309219e+01  1.03965422e+02  1.03965422e+02
  1.96500000e+03  1.02906638e+01  1.04271964e+02  1.04271964e+02
  1.96600000e+03  1.02498034e+01  1.04579421e+02  1.04579421e+02
  1.96700000e+03  1.02082605e+01  1.04887788e+02  1.04887788e+02
  1.96800000e+03  1.01661778e+01  1.05197082e+02  1.05197082e+02
  1.96900000e+03  1.01234006e+01  1.05507298e+02  1.05507298e+02
  1.97000000e+03  1.00801454e+01  1.05818438e+02  1.05818438e+02
  1.97100000e+03  1.00363317e+01  1.06130507e+02  1.06130507e+02
  1.97200000e+03  9.99195305e+00  1.06443515e+02  1.06443515e+02
  1.97300000e+03  9.94700290e+00  1.06757457e+02  1.06757457e+02
  1.97400000e+03  9.90154891e+00  1.07072339e+02  1.07072339e+02
  1.97500000e+03  9.85558433e+00  1.07388166e+02  1.07388166e+02
  1.97600000e+03  9.80917661e+00  1.07704964e+02  1.07704964e+02
  1.97700000e+03  9.76224455e+00  1.08022716e+02  1.08022716e+02
  1.97800000e+03  9.71478114e+00  1.08341402e+02  1.08341402e+02
  1.97900000e+03  9.66700213e+00  1.08661044e+02  1.08661044e+02
  1.98000000e+03  9.61867748e+00  1.08981648e+02  1.08981648e+02
  1.98100000e+03  9.57002281e+00  1.09303218e+02  1.09303218e+02
  1.98200000e+03  9.52095649e+00  1.09625755e+02  1.09625755e+02
  1.98300000e+03  9.47147112e+00  1.09949266e+02  1.09949266e+02
  1.98400000e+03  9.42170779e+00  1.10273760e+02  1.10273760e+02
  1.98500000e+03  9.37158471e+00  1.10599270e+02  1.10599270e+02
  1.98600000e+03  9.32109426e+00  1.10925712e+02  1.10925712e+02
  1.98700000e+03  9.27037738e+00  1.11253284e+02  1.11253284e+02
  1.98800000e+03  9.21935207e+00  1.11581714e+02  1.11581714e+02
  1.98900000e+03  9.16808488e+00  1.11911276e+02  1.11911276e+02
  1.99000000e+03  9.11649372e+00  1.12241699e+02  1.12241699e+02
  1.99100000e+03  9.06471933e+00  1.12573358e+02  1.12573358e+02
  1.99200000e+03  9.01267955e+00  1.12905795e+02  1.12905795e+02
  1.99300000e+03  8.96044077e+00  1.13246654e+02  1.13246654e+02
  1.99400000e+03  8.90806933e+00  1.13581129e+02  1.13581129e+02
  1.99500000e+03  8.85548300e+00  1.14009220e+02  1.14009220e+02
  1.99600000e+03  8.80267380e+00  1.14346024e+02  1.14346024e+02
