# t, Delta(t)  [phase-difference convergence to Delta*]
2.030507626906726841e+02,5.608005140843199191e-03
2.040510127531883029e+02,5.608005140843199191e-03
2.050512628157039501e+02,5.608005140843199191e-03
2.060515128782195688e+02,5.608005140843199191e-03
2.070517629407351876e+02,5.608005140843199191e-03
2.080520130032508348e+02,5.608005140843199191e-03
2.090522630657664536e+02,5.608005140843199191e-03
2.100525131282820723e+02,5.608005140843199191e-03
2.110527631907977195e+02,5.608005140843199191e-03
2.120530132533133383e+02,5.608005140843199191e-03
2.130532633158289855e+02,5.608005140843199191e-03
2.140535133783446042e+02,5.608005140843199191e-03
2.150537634408602230e+02,5.608005140843199191e-03
2.160540135033758702e+02,5.608005140843199191e-03
2.170542635658914890e+02,5.608005140843199191e-03
2.180545136284071077e+02,5.608005140843199191e-03
2.190547636909227549e+02,5.608005140843199191e-03
2.200550137534383737e+02,5.608005140843199191e-03
2.210552638159539924e+02,5.608005140843199191e-03
2.220555138784696396e+02,5.608005140843199191e-03
2.230557639409852584e+02,5.608005140843199191e-03
2.240560140035008772e+02,5.608005140843199191e-03
2.250562640660165243e+02,5.608005140843199191e-03
2.260565141285321431e+02,5.608005140843199191e-03
2.270567641910477903e+02,5.608005140843199191e-03
2.280570142535634091e+02,5.608005140843199191e-03
2.290572643160790278e+02,5.608005140843199191e-03
2.300575143785946750e+02,5.608005140843199191e-03
2.310577644411102938e+02,5.608005140843199191e-03
2.320580145036259125e+02,5.608005140843199191e-03
2.330582645661415597e+02,5.608005140843199191e-03
2.340585146286571785e+02,5.608005140843199191e-03
2.350587646911727973e+02,5.608005140843199191e-03
2.360590147536884444e+02,5.608005140843199191e-03
2.370592648162040632e+02,5.608005140843199191e-03
2.380595148787197104e+02,5.608005140843199191e-03
2.390597649412353292e+02,5.608005140843199191e-03
2.400600150037509479e+02,5.608005140843199191e-03
2.410602650662665951e+02,5.608005140843199191e-03
2.420605151287822139e+02,5.608005140843199191e-03
2.430607651912978326e+02,5.608005140843199191e-03
2.440610152538134798e+02,5.608005140843199191e-03
2.450612653163290986e+02,5.608005140843199191e-03
2.460615153788447174e+02,5.608005140843199191e-03
2.470617654413603645e+02,5.608005140843199191e-03
2.480620155038759833e+02,5.608005140843199191e-03
2.490622655663916021e+02,5.608005140843199191e-03
2.500625156289072493e+02,5.608005140843199191e-03
2.510627656914228680e+02,5.608005140843199191e-03
2.520630157539385152e+02,5.608005140843199191e-03
2.530632658164541340e+02,5.608005140843199191e-03
2.540635158789697527e+02,5.608005140843199191e-03
2.550637659414853999e+02,5.608005140843199191e-03
2.560640160040010187e+02,5.608005140843199191e-03
2.570642660665166659e+02,5.608005140843199191e-03
2.580645161290322562e+02,5.608005140843199191e-03
2.590647661915479034e+02,5.608005140843199191e-03
2.600650162540635506e+02,5.608005140843199191e-03
2.610652663165791409e+02,5.608005140843199191e-03
2.620655163790947881e+02,5.608005140843199191e-03
2.630657664416104353e+02,5.608005140843199191e-03
2.640660165041260257e+02,5.608005140843199191e-03
